GrantId,PersonID,Role,YearofBirth,WithPHD,NoofYearsinUniatTimeofGrant,NumberofSuccessfulGrant,NumberofUnsuccessfulGrant,A*,A,B,C,teamSize
6699,701397,CHIEF_INVESTIGATOR,1975,No,0,3,5,1,0,5,1,2
6699,5702,CHIEF_INVESTIGATOR,1940,No,10,2,2,0,0,0,0,2
6700,639457,CHIEF_INVESTIGATOR,1975,No,0,1,1,6,1,5,0,1
6701,735967,CHIEF_INVESTIGATOR,1965,Yes,0,3,2,1,0,0,0,2
6701,79032,DELEGATED_RESEARCHER,1955,Yes,15,1,7,0,0,0,0,2
6703,643862,CHIEF_INVESTIGATOR,1980,Yes,0,0,5,2,1,1,0,1
6704,76352,CHIEF_INVESTIGATOR,1965,Yes,10,1,0,14,22,13,2,2
6704,79192,CHIEF_INVESTIGATOR,1950,Yes,15,5,12,0,0,0,0,2
6705,22812,CHIEF_INVESTIGATOR,1965,Yes,5,1,3,1,2,12,7,3
6705,3182,CHIEF_INVESTIGATOR,1965,Yes,10,1,2,0,2,0,1,3
6705,87192,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,0,0,0,3
6706,730127,CHIEF_INVESTIGATOR,1980,No,0,1,5,0,0,0,0,1
6707,9067,CHIEF_INVESTIGATOR,1960,Yes,15,4,6,17,23,8,5,2
6707,694747,CHIEF_INVESTIGATOR,1960,Yes,0,0,1,0,0,0,0,2
6708,78637,CHIEF_INVESTIGATOR,1950,No,10,0,7,2,3,2,0,1
6709,78637,CHIEF_INVESTIGATOR,1950,No,10,0,7,2,3,2,0,1
6710,938937,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,0,1,1,1,1
6712,69812,CHIEF_INVESTIGATOR,1960,No,5,4,11,16,17,23,4,4
6712,74162,CHIEF_INVESTIGATOR,1970,Yes,5,2,9,0,0,0,0,4
6712,119372,CHIEF_INVESTIGATOR,1970,Yes,0,1,4,1,1,3,0,4
6712,79427,PRINCIPAL_SUPERVISOR,1960,No,0,1,2,3,3,1,4,4
6713,51502,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,4,7,0,1,2
6713,79022,CHIEF_INVESTIGATOR,1945,No,15,3,8,0,0,0,0,2
6714,323217,CHIEF_INVESTIGATOR,1975,No,0,1,1,0,0,0,2,1
6716,69517,PRINCIPAL_SUPERVISOR,1950,Yes,15,2,3,10,6,16,61,1
6717,11837,CHIEF_INVESTIGATOR,1950,Yes,10,0,2,0,1,5,6,1
6718,357,CHIEF_INVESTIGATOR,1960,Yes,10,0,0,2,10,8,10,1
6719,44097,CHIEF_INVESTIGATOR,1955,Yes,5,0,2,4,4,4,1,1
6720,29807,CHIEF_INVESTIGATOR,1970,Yes,5,1,0,0,3,3,0,2
6720,64727,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,0,0,0,2
6721,22792,CHIEF_INVESTIGATOR,1955,Yes,5,1,4,0,2,0,1,1
6723,11322,CHIEF_INVESTIGATOR,1965,Yes,0,0,0,0,4,1,2,1
6724,4102,CHIEF_INVESTIGATOR,1955,Yes,15,0,4,9,16,11,4,1
6725,15777,CHIEF_INVESTIGATOR,1950,Yes,10,0,0,3,4,68,38,1
6726,66047,CHIEF_INVESTIGATOR,1955,Yes,15,4,1,113,51,27,3,1
6727,79802,CHIEF_INVESTIGATOR,1950,Yes,15,3,2,4,20,17,5,1
6728,297392,CHIEF_INVESTIGATOR,1960,Yes,0,0,4,0,1,3,0,1
6729,297392,CHIEF_INVESTIGATOR,1960,Yes,0,0,4,0,1,3,0,1
6730,67842,CHIEF_INVESTIGATOR,1965,Yes,5,2,11,14,49,19,5,1
6731,907352,CHIEF_INVESTIGATOR,1955,Yes,0,0,2,0,7,11,5,1
6732,63877,CHIEF_INVESTIGATOR,1955,No,15,0,0,3,17,10,3,3
6732,96742,CHIEF_INVESTIGATOR,1970,No,0,1,0,0,0,0,0,3
6732,22067,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,0,0,0,3
6733,67647,CHIEF_INVESTIGATOR,1965,Yes,10,5,11,16,18,11,5,2
6733,730127,CHIEF_INVESTIGATOR,1980,No,0,1,5,0,0,0,0,2
6734,836667,CHIEF_INVESTIGATOR,1975,No,0,0,3,3,2,1,6,2
6734,692407,CHIEF_INVESTIGATOR,1960,No,0,1,1,0,0,0,0,2
6735,971367,CHIEF_INVESTIGATOR,1970,No,0,1,0,6,4,1,1,3
6735,16632,CHIEF_INVESTIGATOR,1955,Yes,5,1,2,2,0,0,0,3
6735,4102,CHIEF_INVESTIGATOR,1955,Yes,15,0,4,9,16,11,4,3
6736,93802,CHIEF_INVESTIGATOR,1970,Yes,0,1,5,0,1,8,20,1
6737,755517,CHIEF_INVESTIGATOR,1975,Yes,0,1,4,3,2,1,2,1
6738,7747,CHIEF_INVESTIGATOR,1975,Yes,5,0,3,1,3,1,1,1
6739,755517,CHIEF_INVESTIGATOR,1975,Yes,0,1,4,3,2,1,2,3
6739,69032,DELEGATED_RESEARCHER,1965,Yes,5,5,7,0,0,0,0,3
6739,449137,CHIEF_INVESTIGATOR,1970,Yes,0,1,4,4,2,1,1,3
6742,7302,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,3,3,2
6742,69517,PRINCIPAL_SUPERVISOR,1950,Yes,15,2,4,0,0,0,0,2
6743,159607,CHIEF_INVESTIGATOR,1955,Yes,0,3,9,0,6,8,12,1
6746,16137,CHIEF_INVESTIGATOR,1950,No,10,3,17,6,6,2,0,1
6747,16137,CHIEF_INVESTIGATOR,1950,No,10,3,17,6,6,2,0,1
6748,979832,CHIEF_INVESTIGATOR,1980,No,0,0,1,0,0,0,0,1
6749,801752,CHIEF_INVESTIGATOR,1965,No,0,2,2,1,0,0,0,2
6749,16137,CHIEF_INVESTIGATOR,1950,No,10,3,17,0,0,0,0,2
6750,11322,CHIEF_INVESTIGATOR,1965,Yes,0,2,0,0,4,1,2,1
6751,16137,CHIEF_INVESTIGATOR,1950,No,10,3,17,6,6,2,0,1
6752,11322,CHIEF_INVESTIGATOR,1965,Yes,0,2,0,0,4,1,2,1
6754,77987,CHIEF_INVESTIGATOR,1960,No,5,0,4,2,3,2,1,1
6756,950172,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,3
6756,83507,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,3
6756,4102,CHIEF_INVESTIGATOR,1955,Yes,15,0,5,9,16,11,4,3
6757,9497,CHIEF_INVESTIGATOR,1955,No,0,0,2,0,23,3,4,1
6758,78992,CHIEF_INVESTIGATOR,1945,Yes,15,3,4,9,22,7,9,1
6759,34537,CHIEF_INVESTIGATOR,1965,No,5,0,1,0,0,2,1,1
6760,68782,PRINCIPAL_SUPERVISOR,1960,No,15,1,1,1,7,4,5,3
6760,100772,CHIEF_INVESTIGATOR,1965,Yes,5,0,0,0,0,0,0,3
6760,78967,CHIEF_INVESTIGATOR,1955,Yes,15,4,4,7,10,10,2,3
6761,5737,CHIEF_INVESTIGATOR,1975,Yes,0,1,2,1,3,0,0,1
6763,28607,CHIEF_INVESTIGATOR,1965,Yes,5,3,2,6,25,14,14,3
6763,79217,CHIEF_INVESTIGATOR,1955,No,0,2,4,0,0,0,0,3
6763,74567,CHIEF_INVESTIGATOR,1960,No,10,1,0,7,25,37,24,3
6764,946822,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,1
6765,26107,CHIEF_INVESTIGATOR,1970,Yes,5,2,4,3,7,8,0,2
6765,18722,CHIEF_INVESTIGATOR,1975,No,0,0,1,0,0,0,0,2
6766,67282,CHIEF_INVESTIGATOR,1965,Yes,5,4,5,9,6,5,5,1
6769,67037,CHIEF_INVESTIGATOR,1950,Yes,15,6,14,6,6,22,7,1
6770,808557,CHIEF_INVESTIGATOR,1980,Yes,0,2,0,0,4,0,0,2
6770,500137,CHIEF_INVESTIGATOR,1975,No,0,4,0,0,0,0,0,2
6771,23342,PRINCIPAL_SUPERVISOR,1960,Yes,5,3,1,6,2,17,12,1
6772,500137,CHIEF_INVESTIGATOR,1975,No,0,4,0,4,6,0,0,2
6772,808557,CHIEF_INVESTIGATOR,1980,Yes,0,2,0,0,0,0,0,2
6773,45012,CHIEF_INVESTIGATOR,1970,Yes,0,0,0,0,0,1,2,2
6773,125287,CHIEF_INVESTIGATOR,1945,Yes,0,1,2,0,0,0,0,2
6774,641012,CHIEF_INVESTIGATOR,1975,No,0,0,6,2,5,6,1,3
6774,715307,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,0,0,0,3
6774,21732,CHIEF_INVESTIGATOR,1965,Yes,5,1,3,3,22,20,19,3
6775,701397,CHIEF_INVESTIGATOR,1975,No,0,3,6,1,0,5,1,1
6776,69732,CHIEF_INVESTIGATOR,1950,Yes,15,4,2,3,41,4,0,1
6777,63812,CHIEF_INVESTIGATOR,1950,No,15,2,1,5,6,9,1,2
6777,68692,CHIEF_INVESTIGATOR,1950,Yes,15,1,3,0,0,0,0,2
6778,607102,CHIEF_INVESTIGATOR,1975,No,0,1,1,7,2,1,0,1
6779,3182,CHIEF_INVESTIGATOR,1965,Yes,10,1,2,2,7,27,34,1
6781,69812,CHIEF_INVESTIGATOR,1960,No,5,4,11,16,17,23,4,4
6781,74162,CHIEF_INVESTIGATOR,1970,Yes,5,2,9,0,0,0,0,4
6781,119372,CHIEF_INVESTIGATOR,1970,Yes,0,1,4,1,1,3,0,4
6781,79427,PRINCIPAL_SUPERVISOR,1960,No,0,1,2,3,3,1,4,4
6783,289542,CHIEF_INVESTIGATOR,1970,Yes,0,1,3,0,2,3,0,5
6783,492967,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,5
6783,137552,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,4,2,5
6783,23342,CHIEF_INVESTIGATOR,1960,Yes,5,3,1,6,2,17,12,5
6783,23182,DELEGATED_RESEARCHER,1970,No,0,0,0,0,0,4,4,5
6784,44252,CHIEF_INVESTIGATOR,1960,Yes,5,2,2,5,4,2,0,3
6784,73352,CHIEF_INVESTIGATOR,1960,No,15,0,0,0,0,0,0,3
6784,19602,CHIEF_INVESTIGATOR,1945,No,15,2,0,8,13,11,7,3
6786,73017,CHIEF_INVESTIGATOR,1960,Yes,15,2,7,7,2,5,8,1
6787,30707,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,0,3,14,4,2
6787,65812,CHIEF_INVESTIGATOR,1945,Yes,0,0,2,0,0,0,0,2
6788,78602,CHIEF_INVESTIGATOR,1950,Yes,15,5,0,13,25,7,10,1
6789,30707,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,0,3,14,4,2
6789,65812,CHIEF_INVESTIGATOR,1945,Yes,0,0,2,0,0,0,0,2
6790,24352,CHIEF_INVESTIGATOR,1965,No,0,0,1,3,6,8,4,2
6790,18012,CHIEF_INVESTIGATOR,1960,No,0,1,0,0,0,0,0,2
6791,87202,CHIEF_INVESTIGATOR,1950,No,0,1,1,0,0,0,0,1
6792,39632,CHIEF_INVESTIGATOR,1975,Yes,5,2,3,0,5,8,11,5
6792,8042,CHIEF_INVESTIGATOR,1975,Yes,10,1,0,0,0,0,0,5
6792,23697,CHIEF_INVESTIGATOR,1970,Yes,5,0,0,0,3,3,2,5
6792,65957,CHIEF_INVESTIGATOR,1950,Yes,15,0,1,3,20,23,9,5
6792,64162,CHIEF_INVESTIGATOR,1960,Yes,15,2,0,0,7,6,1,5
6793,65782,CHIEF_INVESTIGATOR,1950,Yes,5,1,1,0,0,1,3,2
6793,74002,CHIEF_INVESTIGATOR,1950,No,0,0,4,0,0,0,0,2
6794,90532,CHIEF_INVESTIGATOR,1965,Yes,0,1,0,2,7,4,1,3
6794,329022,CHIEF_INVESTIGATOR,1950,Yes,0,0,1,0,0,0,0,3
6794,11507,CHIEF_INVESTIGATOR,1945,Yes,10,1,0,1,3,6,7,3
6795,69432,CHIEF_INVESTIGATOR,1945,Yes,15,1,1,0,3,14,3,4
6795,80687,CHIEF_INVESTIGATOR,1950,Yes,10,0,0,0,0,0,0,4
6795,2357,CHIEF_INVESTIGATOR,1945,No,0,0,0,0,3,3,8,4
6795,79532,CHIEF_INVESTIGATOR,1950,Yes,15,0,0,0,6,8,7,4
6796,80477,CHIEF_INVESTIGATOR,1950,Yes,15,1,0,0,6,5,7,1
6797,14267,CHIEF_INVESTIGATOR,1960,Yes,10,3,6,3,5,10,11,3
6797,131527,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,3
6797,66722,CHIEF_INVESTIGATOR,1960,Yes,10,0,0,1,1,0,0,3
6798,941027,CHIEF_INVESTIGATOR,1960,Yes,0,1,0,0,8,9,1,1
6799,81117,CHIEF_INVESTIGATOR,1950,No,0,1,4,10,22,15,4,1
6800,75377,CHIEF_INVESTIGATOR,1955,Yes,15,11,3,31,19,25,25,1
6801,24577,CHIEF_INVESTIGATOR,1965,Yes,5,2,3,2,0,0,0,2
6801,764597,CHIEF_INVESTIGATOR,1965,Yes,0,1,1,0,0,0,0,2
6802,28342,CHIEF_INVESTIGATOR,1960,Yes,0,2,1,0,10,6,0,3
6802,82722,CHIEF_INVESTIGATOR,1970,Yes,10,1,0,0,0,0,0,3
6802,79552,CHIEF_INVESTIGATOR,1960,No,0,0,0,8,1,4,9,3
6803,4882,CHIEF_INVESTIGATOR,1965,Yes,10,1,3,0,1,8,1,2
6803,82072,CHIEF_INVESTIGATOR,1950,No,0,5,1,0,0,0,0,2
6804,60517,CHIEF_INVESTIGATOR,1965,Yes,5,2,5,1,18,3,0,2
6804,30977,CHIEF_INVESTIGATOR,1950,No,0,3,0,0,0,0,0,2
6805,1937,CHIEF_INVESTIGATOR,1970,Yes,5,1,1,8,13,1,0,4
6805,6232,CHIEF_INVESTIGATOR,1965,Yes,10,0,0,0,0,0,0,4
6805,43002,CHIEF_INVESTIGATOR,1975,Yes,5,0,1,1,0,1,1,4
6805,27707,CHIEF_INVESTIGATOR,1970,Yes,5,1,0,16,7,0,2,4
6806,82427,CHIEF_INVESTIGATOR,1955,No,15,4,6,0,1,0,4,4
6806,1812,CHIEF_INVESTIGATOR,1955,Yes,10,3,2,0,0,0,0,4
6806,14212,CHIEF_INVESTIGATOR,1970,Yes,5,1,1,0,1,0,0,4
6806,74722,CHIEF_INVESTIGATOR,1960,Yes,10,2,0,24,9,11,3,4
6807,73017,CHIEF_INVESTIGATOR,1960,Yes,15,2,7,7,2,5,8,1
6808,373802,CHIEF_INVESTIGATOR,1970,No,0,0,1,4,7,7,3,5
6808,685762,CHIEF_INVESTIGATOR,1970,Yes,0,1,1,0,0,0,0,5
6808,786607,CHIEF_INVESTIGATOR,1955,Yes,0,0,1,0,0,1,2,5
6808,73027,CHIEF_INVESTIGATOR,1955,No,15,1,1,0,1,0,2,5
6808,876222,CHIEF_INVESTIGATOR,1955,Yes,0,0,0,1,15,3,0,5
6809,48902,CHIEF_INVESTIGATOR,1945,Yes,5,0,0,8,0,12,0,2
6809,64517,CHIEF_INVESTIGATOR,1960,Yes,15,2,1,0,0,0,0,2
6810,13812,CHIEF_INVESTIGATOR,1975,Yes,5,1,2,2,1,7,0,2
6810,75572,CHIEF_INVESTIGATOR,1940,No,0,0,0,0,0,0,0,2
6811,11837,CHIEF_INVESTIGATOR,1950,Yes,10,0,3,0,1,5,6,3
6811,113942,CHIEF_INVESTIGATOR,1965,Yes,0,1,0,0,0,0,0,3
6811,89787,CHIEF_INVESTIGATOR,1970,No,0,3,0,0,0,3,2,3
6812,11837,CHIEF_INVESTIGATOR,1950,Yes,10,0,3,0,1,5,6,3
6812,68732,CHIEF_INVESTIGATOR,1950,Yes,0,0,1,0,0,0,0,3
6812,67447,PRINCIPAL_SUPERVISOR,1970,Yes,5,1,0,16,14,9,6,3
6813,80372,CHIEF_INVESTIGATOR,1955,Yes,15,1,2,9,11,7,1,1
6814,63772,CHIEF_INVESTIGATOR,1960,Yes,10,2,1,11,3,1,12,2
6814,14187,CHIEF_INVESTIGATOR,1955,Yes,15,2,0,0,0,1,0,2
6815,122352,CHIEF_INVESTIGATOR,1950,No,0,0,0,49,25,53,51,6
6815,72337,CHIEF_INVESTIGATOR,1945,Yes,15,0,0,0,0,0,0,6
6815,56917,CHIEF_INVESTIGATOR,1960,Yes,5,1,0,0,0,0,0,6
6815,657802,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,0,0,6
6815,35357,CHIEF_INVESTIGATOR,1965,No,0,0,1,6,1,3,3,6
6815,492157,PRINCIPAL_SUPERVISOR,1970,No,0,0,0,0,0,0,0,6
6816,1012,CHIEF_INVESTIGATOR,1945,Yes,5,3,1,13,2,15,0,2
6816,80197,CHIEF_INVESTIGATOR,1950,Yes,5,3,5,0,0,0,0,2
6817,85642,CHIEF_INVESTIGATOR,1955,Yes,5,9,10,35,44,40,12,1
6818,82427,CHIEF_INVESTIGATOR,1955,No,15,4,6,0,1,0,4,3
6818,873877,CHIEF_INVESTIGATOR,1970,Yes,0,0,0,0,0,0,0,3
6818,63407,CHIEF_INVESTIGATOR,1950,Yes,15,0,0,0,2,4,2,3
6819,766222,CHIEF_INVESTIGATOR,1955,Yes,0,4,0,2,6,6,2,1
6820,13552,CHIEF_INVESTIGATOR,1955,No,0,0,4,0,0,2,0,1
6821,13682,CHIEF_INVESTIGATOR,1965,Yes,5,2,5,1,21,3,2,1
6822,27347,CHIEF_INVESTIGATOR,1965,Yes,5,0,1,0,2,2,1,2
6822,25837,CHIEF_INVESTIGATOR,1960,Yes,5,0,0,0,0,0,0,2
6823,82512,CHIEF_INVESTIGATOR,1955,Yes,15,3,5,8,10,5,5,3
6823,493297,CHIEF_INVESTIGATOR,1965,Yes,0,2,1,0,0,0,0,3
6823,431937,CHIEF_INVESTIGATOR,1955,Yes,0,1,0,6,12,19,1,3
6824,57272,CHIEF_INVESTIGATOR,1975,Yes,0,4,2,9,9,4,0,2
6824,1382,CHIEF_INVESTIGATOR,1975,Yes,0,5,1,0,0,0,0,2
6825,2232,CHIEF_INVESTIGATOR,1955,No,0,0,3,0,0,2,0,1
6826,66752,CHIEF_INVESTIGATOR,1965,Yes,5,0,2,0,1,2,1,3
6826,6077,CHIEF_INVESTIGATOR,1955,No,15,0,0,0,0,0,1,3
6826,766222,CHIEF_INVESTIGATOR,1955,Yes,0,4,0,2,6,6,2,3
6827,20122,CHIEF_INVESTIGATOR,1965,Yes,0,3,6,1,12,6,6,3
6827,95892,CHIEF_INVESTIGATOR,1960,No,0,1,0,0,0,0,0,3
6827,63562,CHIEF_INVESTIGATOR,1940,No,0,3,3,0,7,13,8,3
6828,5812,CHIEF_INVESTIGATOR,1965,No,0,0,0,0,1,1,1,2
6828,39562,CHIEF_INVESTIGATOR,1945,Yes,5,3,0,0,0,0,0,2
6829,21132,CHIEF_INVESTIGATOR,1960,Yes,5,2,0,22,25,11,15,1
6830,724502,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,3
6830,66987,CHIEF_INVESTIGATOR,1970,Yes,5,1,2,0,0,0,0,3
6830,75587,CHIEF_INVESTIGATOR,1940,No,0,0,0,1,1,7,0,3
6831,1192,CHIEF_INVESTIGATOR,1965,No,0,1,1,2,4,1,2,1
6832,82722,CHIEF_INVESTIGATOR,1970,Yes,10,1,0,0,3,7,2,3
6832,76757,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,0,0,0,0,3
6832,765697,CHIEF_INVESTIGATOR,1980,Yes,0,1,1,0,0,2,0,3
6833,766222,CHIEF_INVESTIGATOR,1955,Yes,0,5,0,2,6,6,2,1
6834,28502,CHIEF_INVESTIGATOR,1970,Yes,5,1,5,13,11,6,2,2
6834,34737,CHIEF_INVESTIGATOR,1970,Yes,0,7,15,0,0,0,0,2
6835,28232,CHIEF_INVESTIGATOR,1965,Yes,5,2,0,9,5,1,4,1
6836,28232,CHIEF_INVESTIGATOR,1965,Yes,5,2,0,9,5,1,4,1
6837,25052,CHIEF_INVESTIGATOR,1955,Yes,5,1,3,40,22,1,0,1
6838,301472,CHIEF_INVESTIGATOR,1950,Yes,0,7,5,10,52,69,25,1
6839,966197,CHIEF_INVESTIGATOR,1980,No,0,1,0,0,0,0,0,1
6840,775597,CHIEF_INVESTIGATOR,1975,Yes,0,1,0,6,7,6,1,1
6841,10867,CHIEF_INVESTIGATOR,1960,No,10,0,0,0,1,1,3,1
6842,80982,PRINCIPAL_SUPERVISOR,1945,No,0,0,0,1,8,3,2,1
6843,7992,CHIEF_INVESTIGATOR,1970,Yes,0,1,0,0,1,7,0,6
6843,4882,CHIEF_INVESTIGATOR,1965,Yes,10,1,3,0,0,0,0,6
6843,959322,CHIEF_INVESTIGATOR,1980,No,0,0,0,0,0,0,0,6
6843,81772,CHIEF_INVESTIGATOR,1940,No,0,0,0,0,2,10,0,6
6843,329022,CHIEF_INVESTIGATOR,1950,Yes,0,0,1,2,0,2,1,6
6843,82072,CHIEF_INVESTIGATOR,1950,No,0,5,1,0,0,0,0,6
6844,75747,CHIEF_INVESTIGATOR,1970,Yes,5,0,1,2,2,2,1,1
6846,975127,CHIEF_INVESTIGATOR,1960,Yes,0,2,0,4,3,3,2,1
6847,975127,CHIEF_INVESTIGATOR,1960,Yes,0,2,0,4,3,3,2,1
6848,63552,CHIEF_INVESTIGATOR,1945,No,0,2,2,0,6,0,2,1
6849,78967,CHIEF_INVESTIGATOR,1955,Yes,15,5,4,7,10,10,2,1
6850,494852,CHIEF_INVESTIGATOR,1965,Yes,0,1,2,0,1,9,0,2
6850,36187,CHIEF_INVESTIGATOR,1960,No,0,2,1,0,0,0,0,2
6851,3182,CHIEF_INVESTIGATOR,1965,Yes,10,3,2,2,7,27,34,1
6852,70452,CHIEF_INVESTIGATOR,1955,No,0,0,0,1,0,0,1,2
6852,35512,CHIEF_INVESTIGATOR,1970,Yes,5,1,0,0,0,0,0,2
6853,84622,CHIEF_INVESTIGATOR,1955,No,5,3,10,16,16,7,7,5
6853,84627,CHIEF_INVESTIGATOR,1960,Yes,0,0,8,0,0,0,0,5
6853,72222,CHIEF_INVESTIGATOR,1950,No,15,0,2,17,15,9,6,5
6853,64277,CHIEF_INVESTIGATOR,1950,Yes,15,0,1,25,16,12,6,5
6853,36252,CHIEF_INVESTIGATOR,1960,Yes,5,3,20,4,38,15,42,5
6854,76237,CHIEF_INVESTIGATOR,1960,Yes,10,4,3,3,6,10,2,2
6854,75822,CHIEF_INVESTIGATOR,1970,No,0,0,0,0,0,0,0,2
6855,1737,CHIEF_INVESTIGATOR,1965,Yes,5,3,4,10,26,15,14,5
6855,32467,CHIEF_INVESTIGATOR,1975,Yes,0,0,0,0,0,0,0,5
6855,86282,CHIEF_INVESTIGATOR,1965,No,5,0,0,2,8,1,3,5
6855,74987,CHIEF_INVESTIGATOR,1960,No,0,0,0,3,11,2,2,5
6855,74527,CHIEF_INVESTIGATOR,1950,Yes,10,0,1,24,86,42,32,5
6856,69517,PRINCIPAL_SUPERVISOR,1950,Yes,15,3,4,10,6,16,61,1
6857,132247,CHIEF_INVESTIGATOR,1960,No,0,0,5,10,16,5,0,1
6858,123132,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,1,0,0,2
6858,70602,DELEGATED_RESEARCHER,1965,Yes,5,1,0,0,0,0,0,2
6859,67842,CHIEF_INVESTIGATOR,1965,Yes,5,2,11,14,49,19,5,1
6860,809672,CHIEF_INVESTIGATOR,1965,Yes,0,0,0,2,5,2,2,2
6860,16172,CHIEF_INVESTIGATOR,1965,Yes,0,0,0,0,0,7,5,2
6861,115407,PRINCIPAL_SUPERVISOR,1970,Yes,0,0,1,99,24,66,25,1
6863,30707,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,0,3,14,4,1
6864,75662,CHIEF_INVESTIGATOR,1950,Yes,15,2,0,1,8,18,17,1
6865,68782,PRINCIPAL_SUPERVISOR,1960,No,15,1,1,1,7,4,5,2
6865,493917,DELEGATED_RESEARCHER,1970,Yes,0,0,0,0,0,0,0,2
6866,13192,CHIEF_INVESTIGATOR,1960,Yes,10,1,1,5,2,2,1,1
6867,113192,CHIEF_INVESTIGATOR,1965,Yes,0,1,1,2,1,0,1,1
6868,498427,CHIEF_INVESTIGATOR,1970,Yes,0,3,10,3,9,8,0,1
6869,31377,CHIEF_INVESTIGATOR,1965,No,5,0,2,0,0,0,0,3
6869,159607,CHIEF_INVESTIGATOR,1955,Yes,0,3,9,0,0,0,0,3
6869,67152,CHIEF_INVESTIGATOR,1955,Yes,15,0,0,0,9,9,2,3
6870,23982,CHIEF_INVESTIGATOR,1975,No,0,1,0,0,0,0,0,1
6871,766222,CHIEF_INVESTIGATOR,1955,Yes,0,6,0,2,6,6,2,2
6871,846567,DELEGATED_RESEARCHER,1950,No,0,0,0,0,0,0,0,2
6872,700027,CHIEF_INVESTIGATOR,1970,Yes,0,1,1,0,0,1,1,1
6873,66197,CHIEF_INVESTIGATOR,1950,No,15,1,0,0,1,7,4,1
6874,314962,CHIEF_INVESTIGATOR,1975,Yes,0,0,1,0,0,3,1,3
6874,149327,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,0,3
6874,421337,CHIEF_INVESTIGATOR,1955,Yes,0,0,3,0,0,4,3,3
6875,68252,CHIEF_INVESTIGATOR,1960,Yes,15,0,6,2,2,1,1,1
6876,80197,CHIEF_INVESTIGATOR,1950,Yes,5,3,5,15,1,8,0,1
6877,68437,CHIEF_INVESTIGATOR,1950,Yes,15,0,1,3,4,5,20,1
6878,143992,CHIEF_INVESTIGATOR,1970,Yes,0,4,3,3,2,3,1,1
6879,34177,CHIEF_INVESTIGATOR,1960,No,0,0,8,5,2,4,20,1
6880,500447,CHIEF_INVESTIGATOR,1955,No,0,1,3,2,0,8,1,1
6881,14152,CHIEF_INVESTIGATOR,1975,Yes,0,3,1,28,21,1,0,3
6881,72447,CHIEF_INVESTIGATOR,1950,Yes,15,5,2,0,0,0,0,3
6881,885632,CHIEF_INVESTIGATOR,1960,No,0,0,1,4,14,7,2,3
6882,28412,CHIEF_INVESTIGATOR,1960,Yes,5,0,3,4,3,2,1,1
6883,103557,CHIEF_INVESTIGATOR,1980,Yes,0,0,0,1,1,0,0,2
6883,75377,CHIEF_INVESTIGATOR,1955,Yes,15,11,4,0,0,0,0,2
6884,22847,CHIEF_INVESTIGATOR,1980,Yes,5,6,1,10,6,5,0,2
6884,6562,CHIEF_INVESTIGATOR,1955,No,0,1,1,0,0,0,0,2
6885,8067,CHIEF_INVESTIGATOR,1960,Yes,10,0,2,9,15,7,5,1
6886,31672,CHIEF_INVESTIGATOR,1965,Yes,5,2,1,1,2,1,2,2
6886,866967,CHIEF_INVESTIGATOR,1975,No,0,0,0,0,0,0,0,2
6887,362,CHIEF_INVESTIGATOR,1960,Yes,10,0,0,0,0,0,1,2
6887,16582,CHIEF_INVESTIGATOR,1960,No,0,0,1,0,3,7,4,2
6888,25337,CHIEF_INVESTIGATOR,1960,No,0,0,0,0,0,0,1,6
6888,25217,CHIEF_INVESTIGATOR,1965,Yes,5,3,3,0,0,0,0,6
6888,76237,CHIEF_INVESTIGATOR,1960,Yes,10,4,4,3,6,10,2,6
6888,32822,PRINCIPAL_SUPERVISOR,1960,Yes,5,1,1,4,80,7,1,6
6888,30457,CHIEF_INVESTIGATOR,1955,No,0,0,0,1,3,2,1,6
6888,29562,CHIEF_INVESTIGATOR,1970,Yes,0,0,1,0,0,0,0,6
6889,67037,CHIEF_INVESTIGATOR,1950,Yes,15,6,15,6,6,22,7,1
6890,36242,CHIEF_INVESTIGATOR,1965,Yes,5,1,2,2,2,0,0,2
6890,79022,CHIEF_INVESTIGATOR,1945,No,15,3,8,0,0,0,0,2
6891,15532,CHIEF_INVESTIGATOR,1960,No,0,0,0,2,8,11,2,3
